log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.9584E-5,193849,4602,100.00000000
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.0276E-5,193849,4602,100.00000000
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.0976E-5,193849,4602,100.00000000
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.1684E-5,193849,4602,100.00000000
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.24E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.3124E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.3856E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.4596E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.5344E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.61E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.6864E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.7636E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.8416E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.9204E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.0E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.0804E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.1616E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.2436E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.3264E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.41E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.4944E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.5796E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.6656E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.7524E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.84E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,4.9284E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.0176E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.1076E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.1984E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.29E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.3824E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.4756E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.5696E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.6644E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.76E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.8564E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,5.9536E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.0516E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.1504E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.25E-5,190318,1439,98.17848206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.3504E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.4516E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.5536E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.6564E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.76E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.8644E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,6.9696E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.0756E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.1824E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.29E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.3984E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.5076E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.6176E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.7284E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.84E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,7.9524E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.0656E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.1796E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.2944E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.41E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.5264E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.6436E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.7616E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,8.8804E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.0E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.1204E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.2416E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.3636E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.4864E-5,189149,964,97.57543206
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.61E-5,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.7344E-5,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.8596E-5,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,9.9856E-5,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.01124E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.024E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.03684E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.04976E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.06276E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.07584E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.089E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.10224E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.11556E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.12896E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.14244E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.156E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.16964E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.18336E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.19716E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.21104E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.225E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.23904E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.25316E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.26736E-4,188607,831,97.29583263
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.28164E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.296E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.31044E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.32496E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.33956E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.35424E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.369E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.38384E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.39876E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.41376E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.42884E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.444E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.45924E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.47456E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.48996E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.50544E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.521E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.53664E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.55236E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.56816E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.58404E-4,188115,735,97.04203010
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.6E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.61604E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.63216E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.64836E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.66464E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.681E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.69744E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.71396E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.73056E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.74724E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.764E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.78084E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.79776E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.81476E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.83184E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.849E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.86624E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.88356E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.90096E-4,187557,650,96.75417542
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.91844E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.936E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.95364E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.97136E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,1.98916E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.00704E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.025E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.04304E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.06116E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.07936E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.09764E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.116E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.13444E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.15296E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.17156E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.19024E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.209E-4,186986,579,96.45961523
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.22784E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.24676E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.26576E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.28484E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.304E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.32324E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.34256E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.36196E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.38144E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.401E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.42064E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.44036E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.46016E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.48004E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.5E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.52004E-4,186318,508,96.11501694
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.54016E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.56036E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.58064E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.601E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.62144E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.64196E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.66256E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.68324E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.704E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.72484E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.74576E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.76676E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.78784E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.809E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.83024E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.85156E-4,186203,494,96.05569243
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.87296E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.89444E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.916E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.93764E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.95936E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,2.98116E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.00304E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.025E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.04704E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.06916E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.09136E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.11364E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.136E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.15844E-4,185948,470,95.92414498
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.18096E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.20356E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.22624E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.249E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.27184E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.29476E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.31776E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.34084E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.364E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.38724E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.41056E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.43396E-4,185550,441,95.71883082
Challenge Offer 2017,4602,193849,Partition Frequency Filter,3.45744E-4,185550,441,95.71883082
